,Year,Commodity,State,Yield_lb_per_acre,Acres_Harvested,Price_in_CWT,HUMIDITY_%,PH_soil_type,Population,prop_believer,prop_denier,prop_neutral
982,2013,SUNFLOWER,KANSAS,1262.0,65000,22.3,67,6.604993475,2894.306,0.2670807453416149,0.2236024844720497,0.5093167701863354
983,2019,RICE,LOUISIANA,6380.0,412000,11.8,74,5.333322606,4658.285,0.720616570327553,0.08092485549132948,0.19845857418111754
984,2018,RICE,LOUISIANA,7130.0,436000,11.2,76,5.749914421,4664.45,0.6000931098696461,0.1266294227188082,0.2732774674115456
985,2017,RICE,LOUISIANA,6710.0,395000,11.7,75,6.931756558,4673.673,0.6697312588401697,0.12588401697312587,0.2043847241867044
986,2016,RICE,LOUISIANA,6630.0,428000,10.2,72,6.657964753,4681.346,0.4301994301994302,0.14245014245014245,0.42735042735042733
987,2015,RICE,LOUISIANA,6940.0,415000,11.4,74,6.596060648,4666.998,0.40404040404040403,0.15151515151515152,0.4444444444444444
988,2014,RICE,LOUISIANA,7130.0,462000,12.9,73,5.970458434,4645.938,0.25722543352601157,0.22832369942196531,0.5144508670520231
989,2013,RICE,LOUISIANA,7300.0,413000,15.5,72,6.158830619,4626.04,0.23949579831932774,0.1722689075630252,0.5882352941176471
990,2019,SUNFLOWER,MINNESOTA,1845.0,54100,19.8,71,5.750254943,5640.053,0.7544031311154599,0.07925636007827788,0.16634050880626222
991,2018,SUNFLOWER,MINNESOTA,2236.0,49900,18.4,70,5.852607099,5608.762,0.6891040072039621,0.09635299414678072,0.2145429986492571
992,2017,SUNFLOWER,MINNESOTA,1886.0,36300,18.9,69,6.472523287,5569.283,0.7189516129032258,0.09112903225806451,0.18991935483870967
993,2016,SUNFLOWER,MINNESOTA,1465.0,77500,19.1,68,6.967057762,5525.36,0.548502994011976,0.11736526946107785,0.3341317365269461
994,2015,SUNFLOWER,MINNESOTA,1686.0,98500,21.0,65,6.082973754,5484.002,0.5182679296346414,0.13125845737483086,0.35047361299052776
995,2014,SUNFLOWER,MINNESOTA,1477.0,59500,24.5,70,5.919045532,5452.665,0.33994708994708994,0.21296296296296297,0.4470899470899471
996,2013,SUNFLOWER,MINNESOTA,1669.0,41500,22.5,71,6.204747653,5414.722,0.28637770897832815,0.19349845201238391,0.5201238390092879
997,2019,RICE,MISSISSIPPI,7350.0,114000,11.9,72,6.28886807,2978.227,0.5964125560538116,0.17937219730941703,0.2242152466367713
998,2018,RICE,MISSISSIPPI,7350.0,137000,10.8,71,6.550563823,2982.879,0.4819976771196283,0.23577235772357724,0.28222996515679444
999,2017,RICE,MISSISSIPPI,7400.0,114000,11.5,75,5.573286437,2990.674,0.5490981963927856,0.18236472945891782,0.2685370741482966
1000,2016,RICE,MISSISSIPPI,7180.0,194000,9.55,74,6.829199275,2990.595,0.4666666666666667,0.18333333333333332,0.35
1001,2015,RICE,MISSISSIPPI,7110.0,149000,11.0,75,5.716222912,2990.231,0.4177215189873418,0.2088607594936709,0.37341772151898733
1002,2014,RICE,MISSISSIPPI,7420.0,190000,12.2,76,5.54990242,2991.892,0.36792452830188677,0.2971698113207547,0.33490566037735847
1003,2013,RICE,MISSISSIPPI,7400.0,124000,15.4,71,6.586244581,2989.839,0.4088669950738916,0.2413793103448276,0.3497536945812808
1004,2019,PEANUTS,MISSISSIPPI,4000.0,19000,0.189,70,6.576418207,2978.227,0.5964125560538116,0.17937219730941703,0.2242152466367713
1005,2018,PEANUTS,MISSISSIPPI,4000.0,23000,0.202,72,6.178056304,2982.879,0.4819976771196283,0.23577235772357724,0.28222996515679444
1006,2017,PEANUTS,MISSISSIPPI,4000.0,43000,0.206,73,6.641906353,2990.674,0.5490981963927856,0.18236472945891782,0.2685370741482966
1007,2016,PEANUTS,MISSISSIPPI,4000.0,38000,0.182,74,6.489040367,2990.595,0.4666666666666667,0.18333333333333332,0.35
1008,2015,PEANUTS,MISSISSIPPI,3500.0,41000,0.174,75,5.680361038,10183.353,0.4177215189873418,0.2088607594936709,0.37341772151898733
1009,2014,PEANUTS,MISSISSIPPI,4000.0,31000,0.208,75,6.625404348,10071.204,0.36792452830188677,0.2971698113207547,0.33490566037735847
1010,2013,PEANUTS,MISSISSIPPI,3700.0,33000,0.243,76,6.524478032,9975.592,0.4088669950738916,0.2413793103448276,0.3497536945812808
1011,2019,RICE,MISSOURI,7370.0,175000,12.1,70,6.092725883,6140.475,0.7363737486095662,0.09566184649610679,0.16796440489432704
1012,2018,RICE,MISSOURI,7770.0,221000,10.7,71,6.234330356,6125.986,0.6130110568269478,0.13293905888403187,0.2540498842890203
1013,2017,RICE,MISSOURI,7440.0,160000,12.0,67,5.722579819,6111.382,0.6687948922585794,0.10614525139664804,0.22505985634477255
1014,2016,RICE,MISSOURI,6650.0,231000,9.92,68,6.430616465,6091.384,0.528395061728395,0.1271604938271605,0.34444444444444444
1015,2015,RICE,MISSOURI,7020.0,174000,11.2,69,5.983952675,6075.411,0.5638921453692849,0.12192262602579132,0.3141852286049238
1016,2014,RICE,MISSOURI,6830.0,213000,11.0,70,6.80163854,6059.13,0.3161875945537065,0.20574886535552195,0.47806354009077157
1017,2013,RICE,MISSOURI,7030.0,156000,15.1,71,6.499936446,6042.989,0.29294755877034356,0.22423146473779385,0.48282097649186256
1018,2019,LENTILS,MONTANA,1280.0,268000,15.5,57,6.807487794,1070.123,0.7188940092165899,0.14285714285714285,0.1382488479262673
1019,2018,LENTILS,MONTANA,1070.0,452000,14.1,68,6.671085817,1061.818,0.7361268403171007,0.11778029445073612,0.14609286523216308
1020,2017,LENTILS,MONTANA,650.0,670000,25.3,61,6.648725327,1053.862,0.7203219315895373,0.13883299798792756,0.14084507042253522
1021,2016,LENTILS,MONTANA,1460.0,505000,28.5,68,6.439071996,1042.137,0.6496815286624203,0.12101910828025478,0.22929936305732485
1022,2015,LENTILS,MONTANA,1100.0,222000,30.3,65,6.474476516,1031.495,0.6321243523316062,0.13989637305699482,0.22797927461139897
1023,2014,LENTILS,MONTANA,1480.0,119000,22.8,60,5.871647806,1022.657,0.4897959183673469,0.1326530612244898,0.37755102040816324
1024,2013,LENTILS,MONTANA,1500.0,129000,18.3,68,5.730617109,1014.158,0.4426229508196721,0.18032786885245902,0.3770491803278688
1025,2019,SUNFLOWER,NEBRASKA,1300.0,34500,18.7,65,6.272417541,1932.571,0.7189542483660131,0.09803921568627451,0.1830065359477124
1026,2018,SUNFLOWER,NEBRASKA,1414.0,33500,18.3,69,5.715208817,1925.512,0.5988125530110263,0.14164546225614927,0.2595419847328244
1027,2017,SUNFLOWER,NEBRASKA,1421.0,43500,20.4,59,5.773454729,1916.998,0.6821608040201005,0.08417085427135679,0.23366834170854273
1028,2016,SUNFLOWER,NEBRASKA,1491.0,39000,19.2,59,5.584171461,1906.483,0.5387323943661971,0.12323943661971831,0.3380281690140845
1029,2015,SUNFLOWER,NEBRASKA,1784.0,44500,21.7,67,5.787268394,1892.059,0.4080717488789238,0.17937219730941703,0.4125560538116592
1030,2014,SUNFLOWER,NEBRASKA,1335.0,35500,23.3,69,5.77597783,1879.955,0.3316582914572864,0.17587939698492464,0.49246231155778897
1031,2013,SUNFLOWER,NEBRASKA,903.0,36500,23.6,65,6.864793607,1865.813,0.22580645161290322,0.27419354838709675,0.5
1032,2019,PEANUTS,NEW MEXICO,3350.0,4400,0.274,52,6.960358276,2099.634,0.7386363636363636,0.07272727272727272,0.18863636363636363
1033,2018,PEANUTS,NEW MEXICO,2850.0,5600,0.292,53,6.11275104,2093.754,0.7448586118251928,0.08547557840616966,0.16966580976863754
1034,2017,PEANUTS,NEW MEXICO,3500.0,7600,0.289,51,6.708446922,2092.844,0.7433554817275747,0.09634551495016612,0.16029900332225913
1035,2016,PEANUTS,NEW MEXICO,2800.0,8000,0.2,50,5.561510732,2092.555,0.578544061302682,0.10344827586206896,0.31800766283524906
1036,2015,PEANUTS,NEW MEXICO,3130.0,4900,0.215,48,5.873242491,2990.231,0.5925925925925926,0.11481481481481481,0.29259259259259257
1037,2014,PEANUTS,NEW MEXICO,3500.0,4500,0.303,49,6.995843776,2991.892,0.544973544973545,0.14814814814814814,0.30687830687830686
1038,2013,PEANUTS,NEW MEXICO,3100.0,7000,0.334,52,5.714799723,2989.839,0.43846153846153846,0.18461538461538463,0.3769230769230769
1039,2019,PEANUTS,NORTH CAROLINA,4400.0,102000,0.221,76,6.352471866,10501.384,0.7458521870286576,0.07767722473604827,0.17647058823529413
1040,2018,PEANUTS,NORTH CAROLINA,3870.0,98000,0.23,67,6.822586546,10391.358,0.654499457896639,0.10914347668955547,0.23635706541380558
1041,2017,PEANUTS,NORTH CAROLINA,4100.0,117000,0.237,70,6.655426355,10275.758,0.6862109605185621,0.10931054802592811,0.20447849145550973
1042,2016,PEANUTS,NORTH CAROLINA,3530.0,99000,0.213,70,6.121294041,10161.802,0.539714867617108,0.11608961303462322,0.34419551934826886
1043,2015,PEANUTS,NORTH CAROLINA,3480.0,87000,0.221,67,5.790770203,2090.071,0.4492753623188406,0.16618357487922705,0.38454106280193234
1044,2014,PEANUTS,NORTH CAROLINA,4320.0,93000,0.262,74,6.47444292,2090.236,0.30010952902519167,0.21029572836801752,0.4895947426067908
1045,2013,PEANUTS,NORTH CAROLINA,3900.0,81000,0.275,74,6.455116637,2092.833,0.30529172320217096,0.14925373134328357,0.5454545454545454
1046,2019,SUNFLOWER,NORTH DAKOTA,1516.0,494000,19.7,65,5.721667141,763.724,0.7567567567567568,0.12162162162162163,0.12162162162162163
1047,2018,SUNFLOWER,NORTH DAKOTA,1760.0,420000,18.1,68,6.644205485,760.062,0.5863095238095238,0.17261904761904762,0.24107142857142858
1048,2017,SUNFLOWER,NORTH DAKOTA,1665.0,423000,17.7,71,6.376651091,756.755,0.6891891891891891,0.11711711711711711,0.19369369369369369
1049,2016,SUNFLOWER,NORTH DAKOTA,1716.0,663000,17.7,70,6.247040422,756.114,0.4246575342465753,0.2328767123287671,0.3424657534246575
1050,2015,SUNFLOWER,NORTH DAKOTA,1523.0,702000,20.7,68,6.656730008,755.537,0.3950617283950617,0.2345679012345679,0.37037037037037035
1051,2014,SUNFLOWER,NORTH DAKOTA,1305.0,644000,22.6,67,6.2048017,738.736,0.147239263803681,0.15950920245398773,0.6932515337423313
1052,2013,SUNFLOWER,NORTH DAKOTA,1275.0,471000,23.2,67,6.158860284,723.149,0.24074074074074073,0.24074074074074073,0.5185185185185185
1053,2019,LENTILS,NORTH DAKOTA,1320.0,68000,13.9,70,6.877869005,763.724,0.7567567567567568,0.12162162162162163,0.12162162162162163
1054,2018,LENTILS,NORTH DAKOTA,1410.0,175000,14.8,68,7.485996067,760.062,0.5863095238095238,0.17261904761904762,0.24107142857142858
1055,2017,LENTILS,NORTH DAKOTA,870.0,250000,23.5,67,6.920251378,756.755,0.6891891891891891,0.11711711711711711,0.19369369369369369
1056,2016,LENTILS,NORTH DAKOTA,1320.0,294000,29.4,70,5.996932037,756.114,0.4246575342465753,0.2328767123287671,0.3424657534246575
1057,2015,LENTILS,NORTH DAKOTA,1310.0,162000,28.9,71,6.391173589,755.537,0.3950617283950617,0.2345679012345679,0.37037037037037035
1058,2014,LENTILS,NORTH DAKOTA,1320.0,66000,23.5,68,7.152811172,738.736,0.147239263803681,0.15950920245398773,0.6932515337423313
1059,2013,LENTILS,NORTH DAKOTA,1400.0,126000,17.9,70,5.988992796,723.149,0.24074074074074073,0.24074074074074073,0.5185185185185185
1060,2015,SUNFLOWER,OKLAHOMA,1320.0,5000,19.6,67,6.231049028,3910.518,0.48247978436657685,0.19137466307277629,0.3261455525606469
1061,2014,SUNFLOWER,OKLAHOMA,1231.0,2600,24.0,66,7.550808267,3879.187,0.27988338192419826,0.22740524781341107,0.49271137026239065
1062,2013,SUNFLOWER,OKLAHOMA,1126.0,4600,23.9,61,7.010570541,3853.891,0.2692307692307692,0.23076923076923078,0.5
1063,2019,PEANUTS,OKLAHOMA,4000.0,14000,0.235,67,6.515499549,3960.676,0.6747211895910781,0.08550185873605948,0.23977695167286245
1064,2018,PEANUTS,OKLAHOMA,3290.0,14000,0.234,64,8.490127142,3943.488,0.5884353741496599,0.13022351797862003,0.2813411078717201
1065,2017,PEANUTS,OKLAHOMA,3780.0,21000,0.25,61,6.576415562,3933.602,0.6716867469879518,0.11295180722891567,0.21536144578313254
1066,2016,PEANUTS,OKLAHOMA,3700.0,12000,0.211,62,6.481783043,3928.143,0.5272277227722773,0.1707920792079208,0.30198019801980197
1067,2015,PEANUTS,OKLAHOMA,3400.0,9000,0.213,63,7.966605025,10037.218,0.48247978436657685,0.19137466307277629,0.3261455525606469
1068,2014,PEANUTS,OKLAHOMA,4000.0,11000,0.261,64,8.140825437,9937.295,0.27988338192419826,0.22740524781341107,0.49271137026239065
1069,2013,PEANUTS,OKLAHOMA,3700.0,16000,0.292,67,7.228963452,9846.717,0.2692307692307692,0.23076923076923078,0.5
1070,2019,PEANUTS,SOUTH CAROLINA,3800.0,62000,0.206,69,8.519975748,5157.702,0.6773109243697479,0.14285714285714285,0.17983193277310924
1071,2018,PEANUTS,SOUTH CAROLINA,3400.0,80000,0.213,68,6.620900869,5091.702,0.5810434090003983,0.15571485463958581,0.2632417363600159
1072,2017,PEANUTS,SOUTH CAROLINA,4000.0,118000,0.224,71,8.104396058,5027.102,0.6161616161616161,0.17037037037037037,0.21346801346801347
1073,2016,PEANUTS,SOUTH CAROLINA,3200.0,106000,0.192,70,6.204090835,4963.031,0.45169082125603865,0.1956521739130435,0.3526570048309179
1074,2015,PEANUTS,SOUTH CAROLINA,3200.0,82000,0.19,70,6.051091339,3910.518,0.4182242990654206,0.17990654205607476,0.40186915887850466
1075,2014,PEANUTS,SOUTH CAROLINA,3800.0,108000,0.245,72,7.690962338,3879.187,0.2860520094562648,0.22695035460992907,0.48699763593380613
1076,2013,PEANUTS,SOUTH CAROLINA,3500.0,78000,0.264,68,7.829211144,3853.891,0.3143631436314363,0.17886178861788618,0.5067750677506775
1077,2019,SUNFLOWER,SOUTH DAKOTA,1694.0,491000,19.5,70,8.829273328,887.127,0.8313253012048193,0.060240963855421686,0.10843373493975904
1078,2018,SUNFLOWER,SOUTH DAKOTA,1840.0,525000,16.5,71,8.621662982,879.386,0.5813148788927336,0.16262975778546712,0.2560553633217993
1079,2017,SUNFLOWER,SOUTH DAKOTA,1735.0,588000,16.6,72,8.204862075,873.732,0.6838487972508591,0.08247422680412371,0.23367697594501718
1080,2016,SUNFLOWER,SOUTH DAKOTA,1958.0,540000,16.8,73,6.18042747,863.693,0.3939393939393939,0.18181818181818182,0.42424242424242425
1081,2015,SUNFLOWER,SOUTH DAKOTA,1858.0,662000,17.7,68,7.978996755,854.663,0.34782608695652173,0.18840579710144928,0.463768115942029
1082,2014,SUNFLOWER,SOUTH DAKOTA,1679.0,522000,19.6,69,7.863113671,849.67,0.3382352941176471,0.19117647058823528,0.47058823529411764
1083,2013,SUNFLOWER,SOUTH DAKOTA,1534.0,650000,19.6,70,6.967843048,842.751,0.2711864406779661,0.2542372881355932,0.4745762711864407
1084,2019,RICE,TEXAS,7350.0,148000,12.8,67,8.081095263,28986.794,0.7419161676646706,0.08413173652694611,0.17395209580838322
1085,2018,RICE,TEXAS,7970.0,189000,12.5,76,6.138243973,28624.564,0.5956643356643356,0.11622377622377622,0.2881118881118881
1086,2017,RICE,TEXAS,7260.0,158000,11.9,76,7.496645259,28291.024,0.7071316023840515,0.10310337740631637,0.18976502020963212
1087,2016,RICE,TEXAS,7360.0,187000,10.4,65,8.380185271,27914.064,0.5086232095878398,0.14644840689856767,0.3449283835135925
1088,2015,RICE,TEXAS,6900.0,129000,12.4,41,6.289614016,27468.531,0.4516535433070866,0.1505511811023622,0.39779527559055117
1089,2014,RICE,TEXAS,7360.0,146000,13.8,65,6.586777189,26963.092,0.3186379928315412,0.23297491039426524,0.4483870967741935
1090,2013,RICE,TEXAS,7740.0,144000,16.4,76,6.89655198,26479.646,0.30222020842772995,0.18849116447666517,0.5092886270956049
1091,2019,SUNFLOWER,TEXAS,1300.0,30500,18.3,78,7.778591618,28986.794,0.7419161676646706,0.08413173652694611,0.17395209580838322
1092,2018,SUNFLOWER,TEXAS,1174.0,23500,19.4,60,6.358740355,28624.564,0.5956643356643356,0.11622377622377622,0.2881118881118881
1093,2017,SUNFLOWER,TEXAS,1423.0,43000,19.2,67,8.255450758,28291.024,0.7071316023840515,0.10310337740631637,0.18976502020963212
1094,2016,SUNFLOWER,TEXAS,1309.0,38500,18.7,75,6.456148474,27914.064,0.5086232095878398,0.14644840689856767,0.3449283835135925
1095,2015,SUNFLOWER,TEXAS,1015.0,107000,19.6,65,6.613072145,27468.531,0.4516535433070866,0.1505511811023622,0.39779527559055117
1096,2014,SUNFLOWER,TEXAS,1493.0,92000,25.9,78,8.165359297,26963.092,0.3186379928315412,0.23297491039426524,0.4483870967741935
1097,2013,SUNFLOWER,TEXAS,1344.0,85000,23.5,60,7.64867466,26479.646,0.30222020842772995,0.18849116447666517,0.5092886270956049
1098,2019,PEANUTS,TEXAS,3100.0,157000,0.281,74,6.4740245,28986.794,0.7419161676646706,0.08413173652694611,0.17395209580838322
1099,2018,PEANUTS,TEXAS,3270.0,142000,0.275,56,7.840339389,28624.564,0.5956643356643356,0.11622377622377622,0.2881118881118881
1100,2017,PEANUTS,TEXAS,3320.0,210000,0.286,54,7.064790365,28291.024,0.7071316023840515,0.10310337740631637,0.18976502020963212
1101,2016,PEANUTS,TEXAS,2730.0,205000,0.232,60,7.599033472,27914.064,0.5086232095878398,0.14644840689856767,0.3449283835135925
1102,2015,PEANUTS,TEXAS,3200.0,165000,0.214,73,6.715587232,4896.006,0.4516535433070866,0.1505511811023622,0.39779527559055117
1103,2014,PEANUTS,TEXAS,3620.0,127000,0.291,70,6.81712422,4826.858,0.3186379928315412,0.23297491039426524,0.4483870967741935
1104,2013,PEANUTS,TEXAS,3620.0,117000,0.321,71,7.985417393,4766.469,0.30222020842772995,0.18849116447666517,0.5092886270956049
1105,2019,PEANUTS,VIRGINIA,4650.0,24000,0.219,69,7.313122235,8556.642,0.7525083612040134,0.08472686733556299,0.16276477146042365
1106,2018,PEANUTS,VIRGINIA,4200.0,24000,0.221,70,7.785039076,8510.92,0.6769537083125934,0.11025385764061722,0.21279243404678944
1107,2017,PEANUTS,VIRGINIA,4440.0,27000,0.239,75,6.307004923,8471.011,0.6994369857080988,0.09398007795582504,0.20658293633607622
1108,2016,PEANUTS,VIRGINIA,3650.0,21000,0.204,64,6.403982316,8417.651,0.5346666666666666,0.132,0.3333333333333333
1109,2015,PEANUTS,VIRGINIA,3650.0,19000,0.214,65,7.599279991,27468.531,0.4818791946308725,0.15167785234899328,0.36644295302013424
1110,2014,PEANUTS,VIRGINIA,4450.0,19000,0.27,67,7.217018459,26963.092,0.33527696793002915,0.24052478134110788,0.42419825072886297
1111,2013,PEANUTS,VIRGINIA,3950.0,16000,0.271,70,7.561108006,26479.646,0.3473282442748092,0.19274809160305342,0.4599236641221374
1112,2019,LENTILS,WASHINGTON,1080.0,60000,18.0,65,7.325451279,7614.024,0.7655826558265583,0.06775067750677506,0.16666666666666666
1113,2018,LENTILS,WASHINGTON,1240.0,57000,23.8,60,6.489389282,7526.793,0.726056232145542,0.0768305517967223,0.19711321605773569
1114,2017,LENTILS,WASHINGTON,950.0,67000,29.4,76,7.786366322,7427.951,0.7112657211667113,0.09606636339309607,0.19266791544019266
1115,2016,LENTILS,WASHINGTON,1400.0,69000,27.6,75,6.408437886,7299.961,0.5822475570032574,0.0985342019543974,0.31921824104234525
1116,2015,LENTILS,WASHINGTON,750.0,59000,39.0,79,8.423873703,7167.287,0.539291217257319,0.10631741140215717,0.3543913713405239
1117,2014,LENTILS,WASHINGTON,1100.0,50000,32.0,62,8.719960893,7057.531,0.4163860830527497,0.15151515151515152,0.43209876543209874
1118,2013,LENTILS,WASHINGTON,1500.0,62000,25.3,72,7.811997977,6966.252,0.373546511627907,0.1569767441860465,0.4694767441860465
